system:index,BCSMASS,DUSMASS25,OCSMASS,SO4CMASS,SO4SMASS,SSSMASS25,city,datetime,latitude,longitude,.geo
2024032823,2.2890905837513742E-10,3.046808361162334E-10,1.247829950479229E-9,2.1542248305195244E-6,1.936015348036335E-9,5.409678927037476E-9,Pasig,2024-03-28 23:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024032900,1.439275365555659E-10,3.020659278263338E-10,7.980816008057445E-10,1.9911490198865067E-6,1.6890262521940258E-9,4.78939909953624E-9,Pasig,2024-03-29 00:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024032901,1.0058442967419978E-10,3.1172930903267115E-10,5.497911015339696E-10,1.937911974891904E-6,1.355989875939656E-9,4.247340257279575E-9,Pasig,2024-03-29 01:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024032902,7.705125426582526E-11,3.161631512149654E-10,4.14742962195902E-10,1.8130937178284512E-6,8.794984740490008E-10,3.941750037483871E-9,Pasig,2024-03-29 02:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024032903,7.440803528879769E-11,3.368541001691483E-10,3.9710842947293656E-10,1.8744997305475408E-6,6.733250623724985E-10,3.927198122255504E-9,Pasig,2024-03-29 03:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024032904,6.895106707816012E-11,3.539071535829663E-10,3.75851544331951E-10,1.7556693592268857E-6,5.096975619345301E-10,3.999957698397338E-9,Pasig,2024-03-29 04:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024032905,6.915002598306685E-11,3.6857289442693286E-10,3.794969616333077E-10,1.6735198187234346E-6,4.1198380817952795E-10,4.070898285135627E-9,Pasig,2024-03-29 05:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024032906,1.9878143575624563E-10,4.5349679567152634E-10,9.467839845456183E-10,4.4023531700077E-6,1.782662351068609E-9,4.36375557910651E-9,Pasig,2024-03-29 06:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024032907,1.645048541831784E-10,4.2587089410517365E-10,8.897134695651232E-10,3.879676114593167E-6,1.3803248544164148E-9,4.3037289287894964E-9,Pasig,2024-03-29 07:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024032908,1.6700596461305395E-10,3.9517550343148855E-10,9.031310699292305E-10,3.581264081731206E-6,1.1525500553943857E-9,4.571120371110737E-9,Pasig,2024-03-29 08:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024032909,2.141291727264516E-10,3.603872755775228E-10,1.1268640465189605E-9,3.3825613172666635E-6,1.0468909072969268E-9,5.047695594839752E-9,Pasig,2024-03-29 09:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024032910,2.538627641435198E-10,3.3071501093218103E-10,1.3424162892405889E-9,3.239982561353827E-6,9.643238430001588E-10,5.275069270282984E-9,Pasig,2024-03-29 10:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024032911,2.586378333724326E-10,3.0615865398431197E-10,1.4029030159790068E-9,3.038706381630618E-6,9.071431938956209E-10,5.14955900143832E-9,Pasig,2024-03-29 11:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024032912,2.512479113647714E-10,2.8819613362429664E-10,1.414270145438934E-9,2.8486288101703394E-6,1.2863068388213605E-9,4.747562343254685E-9,Pasig,2024-03-29 12:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024032913,2.4544996590769586E-10,2.810338628478348E-10,1.4210962406835392E-9,2.574802692834055E-6,1.424678042205585E-9,4.307366907596588E-9,Pasig,2024-03-29 13:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024032914,2.4203983262083284E-10,2.6500401872908697E-10,1.4088196165218392E-9,2.250369789180695E-6,1.0086277368870356E-9,3.863533493131399E-9,Pasig,2024-03-29 14:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024032915,2.38972036603613E-10,2.363549356232397E-10,1.3515091268345714E-9,2.054936430795351E-6,1.1510469244413457E-9,3.4169715945608914E-9,Pasig,2024-03-29 15:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024032916,2.2845859926068357E-10,2.0162360669928603E-10,1.2428250650842187E-9,1.8886221369029954E-6,1.0442997577797541E-9,3.1250237952917814E-9,Pasig,2024-03-29 16:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024032917,2.0629639663205523E-10,1.6490288301529432E-10,1.117769987679651E-9,1.713687652227236E-6,7.445096206204482E-10,3.1268427846953273E-9,Pasig,2024-03-29 17:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024032918,1.9360964220727084E-10,1.306831448610879E-10,1.0363703228932764E-9,1.8253280131830252E-6,1.142358985184444E-9,3.10592440655455E-9,Pasig,2024-03-29 18:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024032919,1.8457661787874002E-10,1.0794763694033094E-10,9.7770780360662E-10,1.948705403265194E-6,1.2488141631905592E-9,3.206878318451345E-9,Pasig,2024-03-29 19:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024032920,1.7787228634436048E-10,1.0013696122301852E-10,9.326881489357675E-10,1.9424480797169963E-6,1.0205815081931746E-9,3.308741725049913E-9,Pasig,2024-03-29 20:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024032921,1.7185219913784522E-10,1.0473550499101592E-10,8.910808202422515E-10,2.2103981791588012E-6,1.2989334052804224E-9,3.205059329047799E-9,Pasig,2024-03-29 21:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024032922,1.754968531608725E-10,1.1293684043511831E-10,9.145038615265833E-10,2.4667242541909218E-6,1.3577033941558625E-9,3.2878233469091356E-9,Pasig,2024-03-29 22:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024032923,1.475406602446938E-10,1.3859691172513067E-10,7.528410117529916E-10,2.3784609766153153E-6,1.0914108505843956E-9,3.0686369001386993E-9,Pasig,2024-03-29 23:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024033000,9.325164945783726E-11,1.9196022549294867E-10,4.902176997667596E-10,2.402195832473808E-6,7.437407911758953E-10,2.7303030947223306E-9,Pasig,2024-03-30 00:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024033001,7.43519273926907E-11,2.7841906558023766E-10,4.098436034993824E-10,2.443272023811005E-6,4.5953049698788107E-10,2.9313014238141477E-9,Pasig,2024-03-30 01:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024033002,6.81573686378556E-11,3.717559593496844E-10,4.008685883238883E-10,2.4553316961828386E-6,2.8923594075358494E-10,3.446985141764003E-9,Pasig,2024-03-30 02:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024033003,4.7833736971369945E-11,4.135927156312391E-10,2.751221750418864E-10,2.116164296239731E-6,1.4594157826675058E-10,4.249159246683121E-9,Pasig,2024-03-30 03:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024033004,5.3731241678178776E-11,4.818048182642087E-10,3.188937724996066E-10,2.15445857065788E-6,1.5915231632579463E-10,5.144102033227682E-9,Pasig,2024-03-30 04:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024033005,6.448885869758669E-11,5.863967089680955E-10,4.138346054727293E-10,2.204764996349695E-6,2.0880576434567644E-10,5.720721674151719E-9,Pasig,2024-03-30 05:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024033006,8.58619841892505E-11,6.862137524876744E-10,5.838957650716736E-10,2.5038752937689424E-6,3.7783512429889754E-10,5.9881131164729595E-9,Pasig,2024-03-30 06:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024033007,1.0052758625533897E-10,7.455582817783579E-10,6.948559505559615E-10,2.6998118300980423E-6,4.5193329634152235E-10,5.806214176118374E-9,Pasig,2024-03-30 07:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024033008,1.141984284913633E-10,7.62838792134346E-10,7.905817667186454E-10,2.86518593384244E-6,5.013180426338693E-10,5.509718903340399E-9,Pasig,2024-03-30 08:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024033009,1.3085356409536786E-10,7.350990927079692E-10,8.826649966486855E-10,3.015624315594323E-6,5.289596538560204E-10,5.3296389523893595E-9,Pasig,2024-03-30 09:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024033010,1.638227470346365E-10,6.69160726829432E-10,1.0309150200171757E-9,3.131472794848378E-6,5.580266804194878E-10,5.3296389523893595E-9,Pasig,2024-03-30 10:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024033011,1.8314950944731123E-10,5.911715561524034E-10,1.1095898644342128E-9,3.121982672382728E-6,6.299905597195732E-10,4.982211976312101E-9,Pasig,2024-03-30 11:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024033012,1.9662138583953492E-10,5.327365215634927E-10,1.1618794815149158E-9,3.074917685808032E-6,7.360653753174518E-10,4.585672286339104E-9,Pasig,2024-03-30 12:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024033013,2.127081011327192E-10,5.027231964049861E-10,1.2341845323504685E-9,3.034001110790996E-6,9.950817947412816E-10,4.196408553980291E-9,Pasig,2024-03-30 13:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024033014,2.231104745398227E-10,5.03632691106759E-10,1.2951210104361621E-9,2.9459522465913324E-6,1.1570605584765303E-9,3.925379132851958E-9,Pasig,2024-03-30 14:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024033015,2.2561180701430317E-10,5.181846063351259E-10,1.3251371111522303E-9,2.867298462660983E-6,1.4159926564616399E-9,3.85443854611367E-9,Pasig,2024-03-30 15:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024033016,2.280567817924961E-10,5.438778316602111E-10,1.3578859148211109E-9,2.8130918963142904E-6,1.6939166735951972E-9,3.930836101062596E-9,Pasig,2024-03-30 16:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024033017,2.3118298941859905E-10,5.950369086349383E-10,1.3929087883113311E-9,2.7138494260725565E-6,1.6675975045288283E-9,4.070898285135627E-9,Pasig,2024-03-30 17:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024033018,2.3419632899646103E-10,6.887148629175499E-10,1.422465589762112E-9,2.6191626147920033E-6,1.6095582644481965E-9,4.2655301513150334E-9,Pasig,2024-03-30 18:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024033019,2.3419599592955365E-10,8.301412890432402E-10,1.4297447670230667E-9,2.5376982648595003E-6,1.3757786021528773E-9,4.478351911529899E-9,Pasig,2024-03-30 19:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024033020,2.3499213686051235E-10,9.927134669851512E-10,1.433837493181045E-9,2.4377022782573476E-6,1.1511441799783029E-9,4.7057260310623406E-9,Pasig,2024-03-30 20:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024033021,2.399933585195413E-10,1.1414160727696299E-9,1.4538289461185627E-9,2.40882218349725E-6,9.94202165038871E-10,4.913090823066568E-9,Pasig,2024-03-30 21:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024033022,2.3226491563388407E-10,1.2614709277158909E-9,1.4029035710905191E-9,2.484344122422044E-6,9.42606992460071E-10,5.002221303840315E-9,Pasig,2024-03-30 22:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024033023,1.464339066670206E-10,1.3951668709211162E-9,9.640708231728468E-10,2.5453084617765853E-6,1.0179633802565036E-9,4.9094528442594765E-9,Pasig,2024-03-30 23:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024033100,1.2084910849807784E-10,1.4415491023100913E-9,8.22875212413976E-10,2.62964385910891E-6,8.786163463447849E-10,4.447429091669619E-9,Pasig,2024-03-31 00:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024033101,1.1459633242338896E-10,1.3692447176083533E-9,7.817417824185213E-10,2.772684410956572E-6,9.296277081460858E-10,4.123648977838457E-9,Pasig,2024-03-31 01:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024033102,1.1465317584224977E-10,1.2346418332143116E-9,7.860654904767728E-10,3.0066107683524024E-6,1.0374765491150129E-9,3.905370249412954E-9,Pasig,2024-03-31 02:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024033103,7.273115443240386E-11,1.146418071584776E-9,4.4235548557480797E-10,2.3515701741416706E-6,7.84705966871968E-10,3.457898856140673E-9,Pasig,2024-03-31 03:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024033104,8.290612640848849E-11,9.604264050722122E-10,4.81122697237879E-10,2.7775390663009603E-6,9.096162711941247E-10,3.549757821019739E-9,Pasig,2024-03-31 04:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024033105,9.248429799768587E-11,8.051303512779384E-10,5.495622845685944E-10,3.284968670413946E-6,1.0001953709704026E-9,3.5806806408800185E-9,Pasig,2024-03-31 05:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024033106,1.2744294508593157E-10,6.803020369261503E-10,8.376454530001354E-10,4.38861525253742E-6,1.228827928301257E-9,3.82351572625339E-9,Pasig,2024-03-31 06:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024033107,1.3272939691777452E-10,5.961737770121545E-10,8.89259499370354E-10,4.921814706904115E-6,1.3276727495181717E-9,3.845343599095941E-9,Pasig,2024-03-31 07:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024033108,1.3722006864114178E-10,5.159108695806935E-10,8.990371780370765E-10,5.373471594793955E-6,1.441077368546928E-9,3.994500730186701E-9,Pasig,2024-03-31 08:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024033109,1.6018486537205945E-10,4.298499334254302E-10,9.863476702065554E-10,5.925836831011111E-6,1.5043264411929158E-9,4.418325261212885E-9,Pasig,2024-03-31 09:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024033110,2.1020755969214378E-10,3.4003733162535354E-10,1.2150883632600085E-9,6.4021469370345585E-6,1.6471686237196081E-9,4.8603396862745285E-9,Pasig,2024-03-31 10:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024033111,2.3976948204662563E-10,2.794422471197322E-10,1.3628902451046088E-9,6.606744136661291E-6,2.0374184561688935E-9,4.84214979223907E-9,Pasig,2024-03-31 11:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024033112,2.4181220914520907E-10,2.438582669128664E-10,1.3665166775922444E-9,6.722706984874094E-6,2.4820214772347526E-9,4.241883289068937E-9,Pasig,2024-03-31 12:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024033113,2.42154851726184E-10,2.1742607714259066E-10,1.3669757548129269E-9,6.7976066020492E-6,2.899496420738501E-9,3.759851097129285E-9,Pasig,2024-03-31 13:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024033114,2.465892767755662E-10,1.97189820028143E-10,1.4001769743643422E-9,6.7072037381876726E-6,2.8640450011607754E-9,3.558852768037468E-9,Pasig,2024-03-31 14:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024033115,2.3897636647340903E-10,1.8309265215066262E-10,1.358799517348075E-9,6.636252237512963E-6,3.1869471506240643E-9,3.4951881389133632E-9,Pasig,2024-03-31 15:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024033116,2.2585455727863746E-10,1.7678310204605197E-10,1.2647032310297845E-9,6.632106760662282E-6,3.5198799430702365E-9,3.819877747446299E-9,Pasig,2024-03-31 16:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024033117,2.350226124825383E-10,1.809897787197201E-10,1.2933942805659626E-9,6.391437636921182E-6,3.1234275166269754E-9,4.711182555183768E-9,Pasig,2024-03-31 17:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024033118,2.4363175366026724E-10,1.9133494788547978E-10,1.2623849743320648E-9,6.271122856560396E-6,3.22530069318816E-9,4.982211976312101E-9,Pasig,2024-03-31 18:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024033119,2.5363777744757954E-10,2.1503865355043672E-10,1.2696684814628156E-9,6.283515176619403E-6,3.5327409886320993E-9,5.326001417671478E-9,Pasig,2024-03-31 19:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024033120,2.620523242846673E-10,2.4874680093489587E-10,1.3092459338892581E-9,5.966101525700651E-6,3.1589786342323123E-9,5.835318894753527E-9,Pasig,2024-03-31 20:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024033121,2.8387603379087523E-10,2.82057072142905E-10,1.426087803402254E-9,5.927213805989595E-6,3.413504590099592E-9,6.286433151814208E-9,Pasig,2024-03-31 21:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024033122,2.738717308492511E-10,3.176415519501319E-10,1.3706101809063398E-9,5.927268830419052E-6,3.646496438136637E-9,6.104534211459622E-9,Pasig,2024-03-31 22:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024033123,1.6149276360621911E-10,3.661863590131986E-10,8.403784335087039E-10,5.543942734220764E-6,2.3823658601429543E-9,5.229602084710905E-9,Pasig,2024-03-31 23:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024040100,7.986500349943526E-11,3.115019353572279E-10,3.4970668028044827E-10,3.7347408579080366E-6,1.261711957134537E-9,4.287360244603633E-9,Pasig,2024-04-01 00:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024040101,7.742075036620832E-11,3.365130951671347E-10,3.7393307894539873E-10,3.4585532375785988E-6,1.0496707947282857E-9,4.209149473410889E-9,Pasig,2024-04-01 01:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024040102,9.205806950074447E-11,3.8812761338213875E-10,5.475376263497367E-10,3.268321734140045E-6,9.253546817689084E-10,4.452894497575244E-9,Pasig,2024-04-01 02:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024040103,1.2141754268668592E-10,4.448565960046835E-10,8.437837095698342E-10,3.2759787700342713E-6,9.190631033995089E-10,4.978573997505009E-9,Pasig,2024-04-01 03:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024040104,1.4745188403608722E-10,4.915818863082677E-10,1.1000339528166592E-9,3.3011642699420918E-6,9.96007720743819E-10,5.231413524597883E-9,Pasig,2024-04-01 04:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024040105,1.6831355753588184E-10,5.125002644490451E-10,1.2946658189960658E-9,3.1537354061583756E-6,9.325326066900175E-10,5.129550117999315E-9,Pasig,2024-04-01 05:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024040106,1.6279977366195908E-10,5.090896593173966E-10,1.2487388900694896E-9,2.731417453105678E-6,7.335432261612596E-10,4.840330802835524E-9,Pasig,2024-04-01 06:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024040107,1.6234649735658024E-10,5.277343007037416E-10,1.2319130160420855E-9,2.7592234346229816E-6,7.298313065007278E-10,4.5693013817071915E-9,Pasig,2024-04-01 07:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024040108,1.6064370667034922E-10,5.23186827194877E-10,1.196916232792944E-9,2.761719315458322E-6,7.112954114596448E-10,4.309185897000134E-9,Pasig,2024-04-01 08:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024040109,1.8133052004376538E-10,5.154561222298071E-10,1.3092177342244327E-9,2.8582510367414216E-6,8.073571255984291E-10,4.2655301513150334E-9,Pasig,2024-04-01 09:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024040110,2.3163727880248786E-10,4.993125912733376E-10,1.60753366174049E-9,2.8964780085516395E-6,7.1931038903017E-10,4.118192009627819E-9,Pasig,2024-04-01 10:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024040111,2.507939134144266E-10,4.414460463841863E-10,1.7107630867485568E-9,2.8156996449979488E-6,5.639251288158675E-10,3.5051925806328654E-9,Pasig,2024-04-01 11:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024040112,2.140157079333349E-10,3.8119196688057855E-10,1.3978943558257129E-9,2.8579436275322223E-6,8.57087900651976E-10,2.8949216357432306E-9,Pasig,2024-04-01 12:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024040113,1.9639569137641644E-10,3.3810465538408607E-10,1.2501050195012908E-9,2.8135752927482827E-6,1.1516803066768944E-9,2.892193151637912E-9,Pasig,2024-04-01 13:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024040114,1.9332677125838416E-10,2.816022970364429E-10,1.1646161812706168E-9,2.596898639239953E-6,8.176225807510207E-10,2.77668732451275E-9,Pasig,2024-04-01 14:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024040115,1.9105406146024961E-10,2.169713297917042E-10,1.0886761492301389E-9,2.530365918573807E-6,9.346396989684536E-10,2.562046574894339E-9,Pasig,2024-04-01 15:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024040116,1.8702062121178642E-10,1.553530637465883E-10,9.995554384190086E-10,2.4046871658356395E-6,7.761069564793388E-10,2.1072994460524797E-9,Pasig,2024-04-01 16:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024040117,1.912872221732087E-10,1.134310423367424E-10,9.76829728216444E-10,2.237794888060307E-6,5.188164897695913E-10,1.8280859048758202E-9,Pasig,2024-04-01 17:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024040118,1.8827661651954486E-10,8.463985068374313E-11,9.147567703315929E-10,2.1991593257553177E-6,7.80172093595155E-10,1.381067815664494E-9,Pasig,2024-04-01 18:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024040119,1.8020521186379312E-10,6.903633220645133E-11,8.66552662959208E-10,2.076920509352931E-6,7.56892271081E-10,1.3797076814370257E-9,Pasig,2024-04-01 19:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024040120,1.7810293517772635E-10,6.181722495002262E-11,8.429074105364975E-10,1.9356664324732265E-6,5.228582011795879E-10,1.43655454198921E-9,Pasig,2024-04-01 20:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024040121,1.7382865979964635E-10,6.866685692274999E-11,8.256337835632621E-10,2.062616886178148E-6,8.802269468866086E-10,1.5124898000706821E-9,Pasig,2024-04-01 21:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024040122,1.7019617659652653E-10,1.0118137577785902E-10,8.138218987596701E-10,2.224173840659205E-6,1.0574738862345612E-9,1.8267211077116485E-9,Pasig,2024-04-01 22:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024040123,1.1722531279012571E-10,1.6257234447536462E-10,5.528064672688515E-10,2.2418801108869957E-6,8.015783592441039E-10,2.19006635049368E-9,Pasig,2024-04-01 23:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024040200,7.884182195994072E-11,2.4783730623312294E-10,3.7766806348926707E-10,2.307076783836237E-6,5.626650811940692E-10,2.8348969838276616E-9,Pasig,2024-04-02 00:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024040201,6.65645594200015E-11,3.3151081879623234E-10,3.3799452126004326E-10,2.3652542040508706E-6,4.830044142423162E-10,3.5452452085138475E-9,Pasig,2024-04-02 01:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024040202,6.719271666844051E-11,3.68913788406644E-10,3.65520336220726E-10,2.457154550938867E-6,4.947301457391973E-10,4.205537695867179E-9,Pasig,2024-04-02 02:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024040203,4.799006678157802E-11,3.200284481863491E-10,2.1378813996886237E-10,1.9011631593457423E-6,3.2141334038726654E-10,4.48198989033699E-9,Pasig,2024-04-02 03:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024040204,5.10454838120733E-11,2.956994649139233E-10,2.4454066549495224E-10,2.0200302515149815E-6,3.1815686196701165E-10,5.06588548887521E-9,Pasig,2024-04-02 04:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024040205,5.462694532831769E-11,2.675051291589625E-10,2.7944324632045436E-10,2.166860667784931E-6,3.174341622891319E-10,5.409674486145377E-9,Pasig,2024-04-02 05:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024040206,7.074163477227557E-11,2.646629582159221E-10,4.247340812391087E-10,2.6722034363046987E-6,4.2625913909688506E-10,5.75528247281909E-9,Pasig,2024-04-02 06:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024040207,7.145217750803567E-11,2.438582669128664E-10,4.292816657702758E-10,2.798129798975424E-6,4.6084272509183677E-10,5.707988748326898E-9,Pasig,2024-04-02 07:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024040208,7.497648335519358E-11,2.2600943339057267E-10,4.4724537962004263E-10,2.8229362669662805E-6,4.2991735171860057E-10,5.70253178011626E-9,Pasig,2024-04-02 08:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024040209,8.898844161553399E-11,2.339675120310858E-10,5.304657269000757E-10,2.9593115868919995E-6,4.687435439798548E-10,5.77711034566164E-9,Pasig,2024-04-02 09:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024040210,1.2852306718880158E-10,2.9672264645341784E-10,7.696668857803957E-10,3.0456892545771552E-6,7.115864564255503E-10,6.2118488131091E-9,Pasig,2024-04-02 10:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
