datetime,city,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m,wind_direction_10m,surface_pressure,boundary_layer_height
2023-12-01 15:00:00+00:00,Makati,26.85,82.9086,0.0,6.151683,20.556128,1011.76263,615.0
2023-12-01 16:00:00+00:00,Makati,26.65,84.65082,0.0,3.8773184,21.801476,1011.5622,680.0
2023-12-01 17:00:00+00:00,Makati,26.3,85.639725,0.0,4.32,360.0,1011.1613,720.0
2023-12-01 18:00:00+00:00,Makati,25.9,89.285995,0.0,1.8,360.0,1010.66064,750.0
2023-12-01 19:00:00+00:00,Makati,25.9,87.42597,0.0,1.484318,14.036275,1010.261,785.0
2023-12-01 20:00:00+00:00,Makati,25.7,87.14513,0.0,4.1046314,344.7448,1009.9604,820.0
2023-12-01 21:00:00+00:00,Makati,25.65,85.058754,0.0,6.0347,342.64587,1010.36,835.0
2023-12-01 22:00:00+00:00,Makati,25.7,84.80682,0.0,2.5455842,351.87,1010.65967,710.0
2023-12-01 23:00:00+00:00,Makati,26.4,80.87534,0.0,1.8,53.13002,1011.06177,855.0
2023-12-02 00:00:00+00:00,Makati,27.65,74.69648,0.0,2.6208394,15.945477,1011.96533,1035.0
2023-12-02 01:00:00+00:00,Makati,28.9,69.87826,0.0,7.5685663,357.27374,1012.6687,1195.0
2023-12-02 02:00:00+00:00,Makati,30.8,60.770824,0.0,11.019764,51.632477,1012.3757,1350.0
2023-12-02 03:00:00+00:00,Makati,32.05,54.401997,0.0,16.434305,61.189304,1011.9801,1510.0
2023-12-02 04:00:00+00:00,Makati,32.15,53.765297,0.0,16.92383,66.161255,1011.5809,1590.0
2023-12-02 05:00:00+00:00,Makati,32.4,52.046093,0.0,17.555305,74.53873,1010.4826,1565.0
2023-12-02 06:00:00+00:00,Makati,32.3,52.18069,0.0,19.734436,75.2032,1009.68317,1515.0
2023-12-02 07:00:00+00:00,Makati,31.5,54.76831,0.0,17.447933,68.19854,1009.4807,1350.0
2023-12-02 08:00:00+00:00,Makati,30.35,59.56773,0.0,14.618837,52.001225,1009.57684,1195.0
2023-12-02 09:00:00+00:00,Makati,29.0,65.375336,0.0,12.4811535,56.768288,1010.07153,1060.0
2023-12-02 10:00:00+00:00,Makati,27.85,69.89481,0.0,9.826088,61.55718,1010.9669,425.0
2023-12-02 11:00:00+00:00,Makati,27.25,73.05744,0.0,7.8954163,43.152412,1011.7638,425.0
2023-12-02 12:00:00+00:00,Makati,27.05,75.51235,0.0,5.00128,59.743652,1012.2627,610.0
2023-12-02 13:00:00+00:00,Makati,27.05,77.83946,0.0,7.127636,44.999897,1012.6623,685.0
2023-12-02 14:00:00+00:00,Makati,26.8,79.95396,0.0,5.1544156,102.09474,1012.8615,685.0
2023-12-02 15:00:00+00:00,Makati,26.4,82.357155,0.0,5.771239,86.423744,1012.5602,705.0
2023-12-02 16:00:00+00:00,Makati,26.0,85.86857,0.0,2.9024127,60.255207,1012.1593,590.0
2023-12-02 17:00:00+00:00,Makati,25.8,87.15411,0.0,2.0364676,44.999897,1012.0588,505.0
2023-12-02 18:00:00+00:00,Makati,25.7,86.62068,0.0,4.6938252,4.398633,1011.5587,435.0
2023-12-02 19:00:00+00:00,Makati,25.3,86.58343,0.0,6.87779,6.0089183,1010.85815,585.0
2023-12-02 20:00:00+00:00,Makati,25.2,85.27085,0.0,6.28713,13.240531,1010.6581,740.0
2023-12-02 21:00:00+00:00,Makati,24.95,86.550644,0.0,5.3999996,360.0,1010.757,800.0
2023-12-02 22:00:00+00:00,Makati,25.1,86.041016,0.0,3.6179552,354.2895,1011.35706,575.0
2023-12-02 23:00:00+00:00,Makati,25.8,82.78634,0.0,1.835647,348.6901,1011.7591,670.0
2023-12-03 00:00:00+00:00,Makati,27.0,76.428085,0.0,1.1384199,341.56494,1012.5624,835.0
2023-12-03 01:00:00+00:00,Makati,29.15,67.01891,0.0,8.089993,69.14546,1013.36896,910.0
2023-12-03 02:00:00+00:00,Makati,30.0,63.235,0.1,14.118243,70.640915,1013.072,975.0
2023-12-03 03:00:00+00:00,Makati,31.0,59.716545,0.1,18.792551,73.300674,1012.47614,1015.0
2023-12-03 04:00:00+00:00,Makati,31.65,56.505672,0.0,17.654686,73.41259,1012.0788,1015.0
2023-12-03 05:00:00+00:00,Makati,31.55,56.827488,0.0,14.707222,68.45896,1010.97955,1080.0
2023-12-03 06:00:00+00:00,Makati,31.55,57.87585,0.0,13.1041975,69.075424,1010.3802,995.0
2023-12-03 07:00:00+00:00,Makati,31.0,60.447357,0.1,10.931203,72.75845,1010.17847,980.0
2023-12-03 08:00:00+00:00,Makati,29.25,66.63267,0.3,9.36,90.0,1010.67194,940.0
2023-12-03 09:00:00+00:00,Makati,28.8,68.18312,0.0,10.028439,111.03758,1010.97003,855.0
2023-12-03 10:00:00+00:00,Makati,27.65,75.607155,0.0,10.383987,123.690094,1011.5657,735.0
2023-12-03 11:00:00+00:00,Makati,27.2,76.690956,0.0,9.6932955,105.06854,1012.0635,740.0
2023-12-03 12:00:00+00:00,Makati,27.05,76.203995,0.0,6.849467,93.012726,1012.5624,695.0
2023-12-03 13:00:00+00:00,Makati,26.9,80.209366,0.1,4.8965297,53.972538,1013.16156,635.0
2023-12-03 14:00:00+00:00,Makati,26.35,84.87456,0.1,3.096837,54.46224,1013.1596,610.0
2023-12-03 15:00:00+00:00,Makati,25.95,86.90537,0.1,1.2979984,33.6901,1012.45874,550.0
2023-12-03 16:00:00+00:00,Makati,25.4,90.05851,0.1,1.2979984,236.3099,1011.95734,525.0
2023-12-03 17:00:00+00:00,Makati,25.3,92.24557,0.0,1.1384199,288.43503,1011.2577,510.0
2023-12-03 18:00:00+00:00,Makati,25.2,91.41122,0.0,2.4149535,333.43503,1010.6581,500.0
2023-12-03 19:00:00+00:00,Makati,25.2,91.68675,0.0,5.154415,335.22488,1010.05865,550.0
2023-12-03 20:00:00+00:00,Makati,24.85,93.05782,0.0,7.208994,2.8623457,1010.1573,570.0
2023-12-03 21:00:00+00:00,Makati,24.8,91.3866,0.0,6.924738,8.97255,1010.25714,620.0
2023-12-03 22:00:00+00:00,Makati,24.7,91.65691,0.0,4.3498964,24.443953,1010.75604,335.0
2023-12-03 23:00:00+00:00,Makati,25.1,89.76591,0.0,3.396233,32.005356,1011.1572,535.0
2023-12-04 00:00:00+00:00,Makati,26.55,82.12668,0.0,2.16,360.0,1011.462,755.0
2023-12-04 01:00:00+00:00,Makati,29.15,69.50302,0.0,7.10031,59.53454,1011.57074,990.0
2023-12-04 02:00:00+00:00,Makati,30.75,60.944664,0.0,11.542478,86.423744,1011.07654,1195.0
2023-12-04 03:00:00+00:00,Makati,32.35,52.675163,0.0,11.659777,81.11942,1010.083,1335.0
2023-12-04 04:00:00+00:00,Makati,32.95,49.842503,0.1,12.682018,83.48029,1009.68536,1425.0
2023-12-04 05:00:00+00:00,Makati,33.2,48.6965,0.0,12.783802,80.2725,1008.6873,1485.0
2023-12-04 06:00:00+00:00,Makati,33.2,47.953228,0.0,12.783802,80.2725,1008.1878,1505.0
2023-12-04 07:00:00+00:00,Makati,32.95,48.332874,0.0,12.6462,85.101,1008.1868,1415.0
2023-12-04 08:00:00+00:00,Makati,32.05,51.32253,0.0,11.183201,86.308685,1008.3838,1240.0
2023-12-04 09:00:00+00:00,Makati,30.65,56.786564,0.0,9.885262,79.50858,1008.6788,985.0
2023-12-04 10:00:00+00:00,Makati,29.1,64.99816,0.0,8.707238,82.875084,1009.17285,330.0
2023-12-04 11:00:00+00:00,Makati,28.2,70.38724,0.0,7.5685663,87.27374,1009.9692,215.0
2023-12-04 12:00:00+00:00,Makati,27.55,74.22825,0.0,7.6367526,98.13002,1010.7662,195.0
2023-12-04 13:00:00+00:00,Makati,27.35,75.10249,0.0,7.072878,14.743609,1011.56476,190.0
2023-12-04 14:00:00+00:00,Makati,26.95,77.354225,0.0,7.42159,22.833694,1011.16364,210.0
2023-12-04 15:00:00+00:00,Makati,26.75,79.22438,0.1,5.3517847,47.72637,1010.9631,230.0
2023-12-04 16:00:00+00:00,Makati,26.55,82.12668,0.1,2.5455842,98.13002,1010.2632,205.0
2023-12-04 17:00:00+00:00,Makati,26.1,85.36208,0.0,5.634891,116.56499,1009.9619,190.0
2023-12-04 18:00:00+00:00,Makati,25.85,91.17736,0.1,1.835647,101.3099,1009.1618,190.0
2023-12-04 19:00:00+00:00,Makati,25.75,87.94125,0.0,1.9386592,21.801476,1008.9617,190.0
2023-12-04 20:00:00+00:00,Makati,25.55,89.52866,0.0,2.9024127,330.25522,1008.96106,180.0
2023-12-04 21:00:00+00:00,Makati,25.45,89.52123,0.0,4.0249224,333.43503,1009.46014,180.0
2023-12-04 22:00:00+00:00,Makati,25.4,88.444145,0.0,6.519877,353.6599,1010.05927,210.0
2023-12-04 23:00:00+00:00,Makati,25.85,84.822495,0.0,5.1919937,33.6901,1010.3606,235.0
2023-12-05 00:00:00+00:00,Makati,27.2,78.57091,0.0,1.8,90.0,1010.86475,330.0
2023-12-05 01:00:00+00:00,Makati,28.65,73.51734,0.0,3.8268526,131.18582,1011.4693,485.0
2023-12-05 02:00:00+00:00,Makati,29.8,69.41545,0.0,1.609969,116.56499,1010.9736,640.0
2023-12-05 03:00:00+00:00,Makati,30.8,65.3504,0.1,0.8049845,243.43501,1010.17786,730.0
2023-12-05 04:00:00+00:00,Makati,30.95,63.82324,0.0,3.8773184,248.19853,1009.47894,850.0
2023-12-05 05:00:00+00:00,Makati,30.95,65.18469,0.1,2.0364676,44.999897,1008.38007,960.0
2023-12-05 06:00:00+00:00,Makati,30.75,67.94527,0.1,1.0182338,44.999897,1007.5801,980.0
2023-12-05 07:00:00+00:00,Makati,31.0,67.1836,0.1,1.1384199,341.56494,1007.1815,935.0
2023-12-05 08:00:00+00:00,Makati,30.25,69.29146,0.1,0.8049845,26.564985,1007.57855,885.0
2023-12-05 09:00:00+00:00,Makati,28.95,75.13167,1.4,5.1165614,50.710617,1008.4732,490.0
2023-12-05 10:00:00+00:00,Makati,27.7,84.25621,1.1,3.6,360.0,1009.368,320.0
2023-12-05 11:00:00+00:00,Makati,27.25,88.32958,0.0,1.8,306.86996,1010.46515,355.0
2023-12-05 12:00:00+00:00,Makati,26.65,94.539955,0.0,1.9386592,291.80148,1011.0627,370.0
2023-12-05 13:00:00+00:00,Makati,27.0,90.17035,0.0,2.2768397,71.564964,1010.7642,345.0
2023-12-05 14:00:00+00:00,Makati,26.6,93.69983,0.0,1.8,306.86996,1010.56287,315.0
2023-12-05 15:00:00+00:00,Makati,26.35,95.09147,0.0,4.3349743,318.36655,1010.1627,230.0
2023-12-05 16:00:00+00:00,Makati,26.15,94.52017,0.0,3.096837,305.53775,1009.9619,195.0
2023-12-05 17:00:00+00:00,Makati,25.7,96.209076,0.0,3.7585104,286.6993,1009.76056,180.0
2023-12-05 18:00:00+00:00,Makati,26.2,92.84774,0.0,2.0364676,224.9999,1009.5627,185.0
2023-12-05 19:00:00+00:00,Makati,26.15,92.56854,0.0,1.9386592,158.19853,1009.36255,180.0
2023-12-05 20:00:00+00:00,Makati,25.9,93.94801,0.0,1.8,36.86999,1009.5617,180.0
2023-12-05 21:00:00+00:00,Makati,25.0,98.519135,0.0,3.6,53.13002,1010.25775,215.0
2023-12-05 22:00:00+00:00,Makati,25.15,98.22726,0.0,3.319036,77.4712,1011.0573,170.0
2023-12-05 23:00:00+00:00,Makati,26.05,92.01174,0.0,5.0142193,68.96242,1011.55994,225.0
2023-12-06 00:00:00+00:00,Makati,27.45,80.76615,0.0,4.802999,102.99462,1011.9646,450.0
2023-12-06 01:00:00+00:00,Makati,26.6,88.80618,0.1,4.0249224,79.69521,1012.5608,610.0
2023-12-06 02:00:00+00:00,Makati,28.35,79.91999,0.0,2.2768397,71.564964,1011.96747,780.0
2023-12-06 03:00:00+00:00,Makati,30.1,68.43451,0.2,2.8116899,50.194473,1011.2742,865.0
2023-12-06 04:00:00+00:00,Makati,31.05,63.268898,0.2,2.0364676,315.0001,1010.3783,935.0
2023-12-06 05:00:00+00:00,Makati,31.25,63.311745,0.1,3.8773184,291.80148,1009.2801,1065.0
2023-12-06 06:00:00+00:00,Makati,30.7,66.122086,0.2,6.162207,353.29025,1008.9787,1005.0
2023-12-06 07:00:00+00:00,Makati,29.1,74.706116,0.5,6.638072,12.528798,1009.17285,525.0
2023-12-06 08:00:00+00:00,Makati,26.15,87.71108,4.3,10.365251,20.323217,1009.9619,470.0
2023-12-06 09:00:00+00:00,Makati,25.75,88.4725,0.2,6.696387,36.253937,1010.1604,480.0
2023-12-06 10:00:00+00:00,Makati,25.75,89.27463,0.1,3.671294,11.3098955,1010.56,245.0
2023-12-06 11:00:00+00:00,Makati,25.55,90.34036,0.1,5.0911684,351.87,1011.25867,175.0
2023-12-06 12:00:00+00:00,Makati,25.4,90.60236,0.0,7.5685663,357.27374,1012.05725,140.0
2023-12-06 13:00:00+00:00,Makati,26.1,89.83807,0.3,6.638072,347.4712,1011.86,170.0
2023-12-06 14:00:00+00:00,Makati,26.0,88.492714,0.0,5.8048253,352.87506,1011.8597,145.0
2023-12-06 15:00:00+00:00,Makati,25.75,89.81293,0.0,7.208994,357.13766,1011.45905,145.0
2023-12-06 16:00:00+00:00,Makati,25.55,90.06907,0.0,6.87779,6.0089183,1010.75916,160.0
2023-12-06 17:00:00+00:00,Makati,25.35,91.69563,0.0,5.8048253,7.12493,1010.2591,160.0
2023-12-06 18:00:00+00:00,Makati,24.8,95.60842,0.0,3.319036,12.528798,1009.8576,155.0
2023-12-06 19:00:00+00:00,Makati,24.3,97.62761,0.0,3.4152596,18.435053,1009.55597,145.0
2023-12-06 20:00:00+00:00,Makati,24.15,97.91912,0.0,2.4149535,26.564985,1009.4555,150.0
2023-12-06 21:00:00+00:00,Makati,24.0,97.62233,0.0,1.9386592,21.801476,1009.3552,160.0
2023-12-06 22:00:00+00:00,Makati,24.8,94.75066,0.0,0.35999998,360.0,1009.95746,160.0
2023-12-06 23:00:00+00:00,Makati,25.3,92.24557,0.0,0.8049845,333.43503,1010.75824,200.0
2023-12-07 00:00:00+00:00,Makati,26.5,87.21655,0.0,1.835647,11.3098955,1011.1619,375.0
2023-12-07 01:00:00+00:00,Makati,27.7,82.26469,0.0,3.2599385,263.6599,1011.5657,630.0
2023-12-07 02:00:00+00:00,Makati,28.75,74.42524,0.0,1.2979984,236.3099,1011.3697,980.0
2023-12-07 03:00:00+00:00,Makati,29.65,69.38726,0.2,0.5091169,315.0001,1010.6733,815.0
2023-12-07 04:00:00+00:00,Makati,30.6,65.70448,0.4,2.8799999,270.0,1009.6774,920.0
2023-12-07 05:00:00+00:00,Makati,30.55,66.89295,0.2,4.802999,257.00537,1008.6784,1015.0
2023-12-07 06:00:00+00:00,Makati,29.65,71.293144,0.1,2.6208394,254.05453,1008.2757,990.0
2023-12-07 07:00:00+00:00,Makati,29.95,70.495346,0.1,2.5959969,326.3099,1007.7774,915.0
2023-12-07 08:00:00+00:00,Makati,29.5,74.10231,0.2,1.0182338,315.0001,1008.0755,890.0
2023-12-07 09:00:00+00:00,Makati,28.65,75.536674,0.2,4.0249224,79.69521,1008.97186,770.0
2023-12-07 10:00:00+00:00,Makati,27.8,78.655495,0.0,11.304229,127.23492,1009.568,630.0
2023-12-07 11:00:00+00:00,Makati,27.1,79.27252,0.0,16.923828,119.29127,1010.4649,510.0
2023-12-07 12:00:00+00:00,Makati,26.7,80.91373,0.0,16.267857,114.86367,1011.0627,490.0
2023-12-07 13:00:00+00:00,Makati,26.7,82.891174,0.0,12.397806,115.820946,1011.0627,475.0
2023-12-07 14:00:00+00:00,Makati,26.45,84.37523,0.0,10.383987,123.690094,1011.1619,465.0
2023-12-07 15:00:00+00:00,Makati,26.25,85.377205,0.0,10.799999,126.86998,1010.9615,440.0
2023-12-07 16:00:00+00:00,Makati,26.2,85.88807,0.0,9.885262,123.11135,1010.56165,390.0
2023-12-07 17:00:00+00:00,Makati,26.0,87.43475,0.0,8.217153,118.8107,1010.1614,375.0
2023-12-07 18:00:00+00:00,Makati,25.9,88.48464,0.0,7.0911775,113.962494,1009.76154,375.0
2023-12-07 19:00:00+00:00,Makati,25.75,89.54341,0.0,5.154415,114.775116,1009.4611,400.0
2023-12-07 20:00:00+00:00,Makati,25.85,89.014275,0.0,6.12,118.072395,1009.36163,490.0
2023-12-07 21:00:00+00:00,Makati,25.85,88.214806,0.0,6.379216,106.38962,1009.6613,500.0
2023-12-07 22:00:00+00:00,Makati,25.75,87.94125,0.0,7.42159,104.03627,1010.4601,460.0
2023-12-07 23:00:00+00:00,Makati,26.25,84.86416,0.0,9.360001,112.61991,1011.461,630.0
2023-12-08 00:00:00+00:00,Makati,27.7,76.76672,0.0,10.041354,104.5345,1011.96533,725.0
2023-12-08 01:00:00+00:00,Makati,28.75,71.99715,0.0,8.707238,82.875084,1012.66833,870.0
2023-12-08 02:00:00+00:00,Makati,30.0,64.791016,0.0,9.255571,76.50425,1012.37274,1080.0
2023-12-08 03:00:00+00:00,Makati,31.15,58.135586,0.0,9.47012,81.25392,1011.4775,1105.0
2023-12-08 04:00:00+00:00,Makati,31.75,54.162094,0.0,8.12197,102.80426,1010.3808,1160.0
2023-12-08 05:00:00+00:00,Makati,31.8,56.026802,0.0,7.172949,162.47433,1009.182,1315.0
2023-12-08 06:00:00+00:00,Makati,31.6,57.361362,0.0,5.95906,205.01686,1008.4821,1320.0
2023-12-08 07:00:00+00:00,Makati,31.2,61.789238,0.0,5.3999996,233.13002,1008.38104,1235.0
2023-12-08 08:00:00+00:00,Makati,30.45,65.27828,0.0,3.4152596,198.43504,1008.4784,1050.0
2023-12-08 09:00:00+00:00,Makati,29.7,67.128426,0.0,4.3349743,131.63345,1008.87537,720.0
2023-12-08 10:00:00+00:00,Makati,28.35,73.4668,0.0,7.754637,111.801476,1009.3702,305.0
2023-12-08 11:00:00+00:00,Makati,27.7,75.61503,0.0,9.659814,116.56499,1010.36694,325.0
2023-12-08 12:00:00+00:00,Makati,27.1,77.84671,0.0,9.957108,130.60121,1011.0643,365.0
2023-12-08 13:00:00+00:00,Makati,26.6,81.63805,0.0,6.6185193,112.38018,1011.1623,370.0
2023-12-08 14:00:00+00:00,Makati,26.1,84.84856,0.0,6.1305785,139.76372,1011.56024,360.0
2023-12-08 15:00:00+00:00,Makati,25.7,86.62068,0.0,7.7043357,142.59457,1011.5587,350.0
2023-12-08 16:00:00+00:00,Makati,25.35,87.37759,0.0,9.178235,131.82008,1011.4579,340.0
2023-12-08 17:00:00+00:00,Makati,24.9,88.94048,0.0,6.151683,110.55613,1011.2565,320.0
2023-12-08 18:00:00+00:00,Makati,24.45,89.991196,0.0,4.73506,81.25392,1010.95526,305.0
2023-12-08 19:00:00+00:00,Makati,24.05,91.340195,0.0,3.7585104,73.300674,1010.4541,295.0
2023-12-08 20:00:00+00:00,Makati,23.85,92.16425,0.0,3.9763298,84.805664,1010.4535,285.0
2023-12-08 21:00:00+00:00,Makati,23.85,91.32776,0.0,4.73506,98.74608,1010.8531,285.0
2023-12-08 22:00:00+00:00,Makati,23.7,91.59679,0.0,5.4119864,93.814,1011.45184,230.0
2023-12-08 23:00:00+00:00,Makati,24.45,89.71861,0.0,5.4119864,93.814,1011.7544,265.0
2023-12-09 00:00:00+00:00,Makati,26.3,80.86251,0.0,3.9763298,84.805664,1012.06036,465.0
2023-12-09 01:00:00+00:00,Makati,27.95,73.62209,0.0,1.8,53.13002,1012.5655,625.0
2023-12-09 02:00:00+00:00,Makati,29.25,68.270424,0.0,3.6,53.13002,1012.27026,845.0
2023-12-09 03:00:00+00:00,Makati,30.3,64.462006,0.0,5.937272,345.9637,1011.4746,1075.0
2023-12-09 04:00:00+00:00,Makati,30.3,66.64177,0.0,8.209263,307.87503,1010.37573,1220.0
2023-12-09 05:00:00+00:00,Makati,30.65,66.711845,0.0,7.729527,297.75842,1009.27814,1375.0
2023-12-09 06:00:00+00:00,Makati,31.3,63.89743,0.0,4.5536795,288.43503,1008.2813,1350.0
2023-12-09 07:00:00+00:00,Makati,31.4,61.646675,0.1,2.4149535,243.43501,1007.88214,1360.0
2023-12-09 08:00:00+00:00,Makati,30.95,62.297848,0.2,3.6,143.13002,1008.18024,1155.0
2023-12-09 09:00:00+00:00,Makati,29.95,65.37282,0.1,9.504273,114.62355,1008.57654,825.0
2023-12-09 10:00:00+00:00,Makati,28.75,70.702194,0.1,12.9249525,102.87501,1009.47156,555.0
2023-12-09 11:00:00+00:00,Makati,27.65,74.01978,0.0,12.758432,106.38962,1010.0672,555.0
2023-12-09 12:00:00+00:00,Makati,26.9,77.34683,0.0,9.255571,103.49575,1010.4643,560.0
2023-12-09 13:00:00+00:00,Makati,26.7,78.97772,0.0,7.5685663,115.34614,1010.66315,535.0
2023-12-09 14:00:00+00:00,Makati,26.3,82.09647,0.0,10.195057,132.13753,1010.5619,485.0
2023-12-09 15:00:00+00:00,Makati,26.1,83.32414,0.0,11.681987,123.690094,1010.5613,450.0
2023-12-09 16:00:00+00:00,Makati,25.85,84.56633,0.0,12.979984,123.6901,1010.2607,425.0
2023-12-09 17:00:00+00:00,Makati,25.65,85.3166,0.0,12.24,118.072395,1010.06024,385.0
2023-12-09 18:00:00+00:00,Makati,25.4,85.80978,0.0,10.30883,114.775116,1009.26013,350.0
2023-12-09 19:00:00+00:00,Makati,25.05,87.35108,0.0,6.830519,108.43504,1008.9591,335.0
2023-12-09 20:00:00+00:00,Makati,24.7,88.924835,0.0,5.4119864,93.814,1009.0578,350.0
2023-12-09 21:00:00+00:00,Makati,24.25,91.35261,0.0,3.0758414,69.44387,1009.4558,365.0
2023-12-09 22:00:00+00:00,Makati,23.9,93.57568,0.0,3.6,36.86999,1010.1542,325.0
2023-12-09 23:00:00+00:00,Makati,24.55,92.76234,0.0,3.563818,44.999897,1010.85565,480.0
2023-12-10 00:00:00+00:00,Makati,26.5,80.64359,0.0,2.0991426,30.963696,1011.2618,745.0
2023-12-10 01:00:00+00:00,Makati,28.1,74.318794,0.0,2.2768397,18.435053,1011.06775,985.0
2023-12-10 02:00:00+00:00,Makati,29.85,66.149536,0.0,3.8773184,68.19853,1010.87366,1195.0
2023-12-10 03:00:00+00:00,Makati,31.45,57.151356,0.0,4.802999,77.00539,1010.4795,1310.0
2023-12-10 04:00:00+00:00,Makati,32.4,49.547848,0.0,6.9527545,68.74943,1009.4836,1435.0
2023-12-10 05:00:00+00:00,Makati,32.45,46.586563,0.0,5.4833565,113.19862,1008.485,1460.0
2023-12-10 06:00:00+00:00,Makati,32.05,51.32253,0.0,6.1305785,139.76372,1007.98413,1420.0
2023-12-10 07:00:00+00:00,Makati,32.05,51.95783,0.1,5.4833565,66.801384,1007.8843,1555.0
2023-12-10 08:00:00+00:00,Makati,31.3,55.225296,0.1,8.217153,61.189304,1007.9816,1150.0
2023-12-10 09:00:00+00:00,Makati,30.1,59.69288,0.0,9.449572,72.25524,1008.6769,825.0
2023-12-10 10:00:00+00:00,Makati,28.65,67.74005,0.0,9.114471,80.909805,1009.27155,530.0
2023-12-10 11:00:00+00:00,Makati,27.65,73.348465,0.0,6.519877,83.659904,1010.1672,525.0
2023-12-10 12:00:00+00:00,Makati,27.05,77.13481,0.0,4.452954,104.03627,1010.56445,485.0
2023-12-10 13:00:00+00:00,Makati,26.65,80.663025,0.0,5.1165614,140.71062,1011.0627,465.0
2023-12-10 14:00:00+00:00,Makati,26.15,83.835144,0.0,6.989936,145.49142,1010.861,425.0
2023-12-10 15:00:00+00:00,Makati,25.75,85.84411,0.0,8.913181,136.63654,1010.56,375.0
2023-12-10 16:00:00+00:00,Makati,25.55,86.606735,0.0,8.4963045,126.384445,1010.3596,335.0
2023-12-10 17:00:00+00:00,Makati,25.25,87.89893,0.0,4.510787,118.61037,1010.0589,330.0
2023-12-10 18:00:00+00:00,Makati,24.55,93.04281,0.0,2.968636,75.96373,1009.65686,335.0
2023-12-10 19:00:00+00:00,Makati,24.4,93.88195,0.0,2.5455842,8.130019,1009.25665,395.0
2023-12-10 20:00:00+00:00,Makati,24.2,95.87776,0.0,3.2599385,353.6599,1009.4558,420.0
2023-12-10 21:00:00+00:00,Makati,24.2,95.58911,0.0,3.8773184,338.19852,1009.9553,390.0
2023-12-10 22:00:00+00:00,Makati,24.3,94.446106,0.0,4.510787,331.38962,1010.8547,245.0
2023-12-10 23:00:00+00:00,Makati,25.1,90.03732,0.0,5.1919937,326.3099,1011.4569,365.0
2023-12-11 00:00:00+00:00,Makati,26.55,81.63186,0.0,3.6,306.86996,1012.16125,550.0
2023-12-11 01:00:00+00:00,Makati,28.0,74.97957,0.0,4.896529,287.1028,1012.2662,800.0
2023-12-11 02:00:00+00:00,Makati,28.15,75.457794,0.3,3.096837,305.53775,1012.1667,765.0
2023-12-11 03:00:00+00:00,Makati,28.6,73.730995,0.1,5.506941,281.3099,1011.8686,825.0
2023-12-11 04:00:00+00:00,Makati,28.8,75.10776,0.1,2.8116899,309.8055,1011.16986,870.0
2023-12-11 05:00:00+00:00,Makati,29.7,70.66189,0.1,6.8777895,317.1211,1009.8743,900.0
2023-12-11 06:00:00+00:00,Makati,30.25,69.08361,0.2,3.8939953,303.6901,1009.27686,950.0
2023-12-11 07:00:00+00:00,Makati,30.6,67.71241,0.2,2.5959969,303.6901,1009.1779,995.0
2023-12-11 08:00:00+00:00,Makati,30.55,66.09172,0.2,1.0182338,315.0001,1009.078,990.0
2023-12-11 09:00:00+00:00,Makati,30.05,66.1901,0.0,2.5455842,81.86999,1009.5759,830.0
2023-12-11 10:00:00+00:00,Makati,28.65,70.89848,0.0,5.506941,101.3099,1009.9708,450.0
2023-12-11 11:00:00+00:00,Makati,27.6,74.23649,0.0,8.534353,117.64589,1010.66626,355.0
2023-12-11 12:00:00+00:00,Makati,26.7,78.97772,0.0,9.693296,121.328636,1010.9628,310.0
2023-12-11 13:00:00+00:00,Makati,26.3,83.346886,0.0,7.729527,117.75845,1011.1613,270.0
2023-12-11 14:00:00+00:00,Makati,25.9,85.08447,0.0,5.6233797,129.80553,1011.3599,220.0
2023-12-11 15:00:00+00:00,Makati,25.6,87.39963,0.0,4.802999,167.00539,1011.1588,215.0
2023-12-11 16:00:00+00:00,Makati,25.5,88.71935,0.0,4.68,180.0,1010.85876,210.0
2023-12-11 17:00:00+00:00,Makati,25.2,90.86232,0.0,2.2768397,251.56496,1010.55817,255.0
2023-12-11 18:00:00+00:00,Makati,25.05,90.03379,0.0,5.495161,301.60745,1010.1579,285.0
2023-12-11 19:00:00+00:00,Makati,24.75,90.285255,0.0,7.5942082,328.5705,1009.95715,345.0
2023-12-11 20:00:00+00:00,Makati,24.6,90.00188,0.0,7.2359104,354.2895,1009.8566,355.0
2023-12-11 21:00:00+00:00,Makati,24.5,90.54191,0.0,6.162207,353.29025,1010.256,350.0
2023-12-11 22:00:00+00:00,Makati,24.45,91.08877,0.0,5.04,360.0,1010.8554,285.0
2023-12-11 23:00:00+00:00,Makati,25.05,89.221504,0.0,5.4119864,356.186,1011.5564,300.0
2023-12-12 00:00:00+00:00,Makati,26.7,78.26224,0.0,1.8,323.13,1012.0617,540.0
2023-12-12 01:00:00+00:00,Makati,28.2,72.118614,0.0,5.8603754,47.489597,1012.4666,785.0
2023-12-12 02:00:00+00:00,Makati,30.5,59.967243,0.0,10.163227,67.06787,1012.0747,1010.0
2023-12-12 03:00:00+00:00,Makati,32.4,51.25379,0.0,12.0694,72.64589,1011.082,1130.0
2023-12-12 04:00:00+00:00,Makati,33.3,48.127163,0.0,13.896187,73.442856,1009.9862,1280.0
2023-12-12 05:00:00+00:00,Makati,33.1,50.034214,0.0,15.463244,77.90526,1008.98663,1400.0
2023-12-12 06:00:00+00:00,Makati,32.7,51.645348,0.0,14.039999,67.3801,1008.5858,1330.0
